,0,1,2,3,4,5,6,7,8,9,10
303,55.0,48.0,51.0,59.0,48.0,58.0,58.0,58.0,55.0,58.0,47.0
304,54.0,47.0,49.0,58.0,47.0,58.0,56.0,58.0,54.0,58.0,44.0
305,52.0,45.0,47.0,56.0,44.0,55.0,51.0,56.0,48.0,55.0,42.0
306,48.0,43.0,44.0,51.0,42.0,52.0,47.0,52.0,43.0,53.0,39.0
307,44.0,42.0,39.0,50.0,41.0,50.0,46.0,51.0,42.0,51.0,37.0
308,41.0,39.0,38.0,49.0,38.0,48.0,41.0,48.0,40.0,48.0,35.0
309,39.0,37.0,37.0,45.0,35.0,46.0,38.0,43.0,40.0,45.0,33.0
310,39.0,36.0,34.0,42.0,34.0,44.0,36.0,39.0,35.0,41.0,35.0
311,38.0,31.0,34.0,37.0,33.0,39.0,35.0,31.0,33.0,35.0,34.0
312,36.0,33.0,31.0,37.0,30.0,38.0,34.0,31.0,33.0,36.0,31.0
313,34.0,30.0,30.0,36.0,29.0,35.0,32.0,32.0,30.0,35.0,29.0
314,34.0,27.0,28.0,35.0,27.0,32.0,30.0,31.0,29.0,31.0,28.0
315,32.0,26.0,27.0,31.0,25.0,30.0,29.0,26.0,28.0,27.0,26.0
316,30.0,25.0,26.0,28.0,24.0,29.0,28.0,23.0,26.0,28.0,25.0
317,30.0,23.0,24.0,26.0,23.0,27.0,27.0,22.0,25.0,26.0,24.0
318,29.0,24.0,23.0,26.0,21.0,26.0,25.0,21.0,23.0,24.0,24.0
319,27.0,22.0,22.0,23.0,21.0,25.0,22.0,20.0,22.0,24.0,21.0
320,29.0,22.0,20.0,25.0,20.0,25.0,25.0,21.0,23.0,23.0,23.0
321,31.0,27.0,22.0,33.0,23.0,32.0,29.0,32.0,28.0,31.0,27.0
322,35.0,31.0,24.0,36.0,24.0,35.0,31.0,36.0,32.0,35.0,31.0
323,36.0,32.0,25.0,38.0,24.0,36.0,34.0,37.0,33.0,37.0,33.0
324,37.0,34.0,27.0,40.0,25.0,39.0,36.0,39.0,35.0,39.0,34.0
325,37.0,37.0,27.0,42.0,26.0,41.0,36.0,41.0,35.0,41.0,36.0
326,37.0,40.0,28.0,43.0,28.0,43.0,38.0,42.0,37.0,43.0,37.0
327,35.0,41.0,29.0,43.0,27.0,45.0,39.0,44.0,38.0,44.0,38.0
328,35.0,42.0,27.0,43.0,25.0,45.0,38.0,43.0,38.0,44.0,39.0
329,34.0,40.0,26.0,41.0,24.0,43.0,38.0,41.0,38.0,43.0,38.0
330,33.0,38.0,26.0,38.0,26.0,41.0,34.0,38.0,36.0,40.0,37.0
331,32.0,35.0,26.0,36.0,26.0,36.0,31.0,34.0,34.0,36.0,37.0
332,32.0,36.0,28.0,35.0,28.0,34.0,30.0,31.0,34.0,35.0,39.0
333,34.0,37.0,28.0,32.0,29.0,35.0,31.0,35.0,33.0,36.0,38.0
334,36.0,36.0,30.0,34.0,30.0,35.0,31.0,35.0,32.0,36.0,38.0
335,38.0,37.0,30.0,35.0,32.0,37.0,32.0,34.0,33.0,37.0,38.0
336,39.0,38.0,32.0,36.0,33.0,37.0,32.0,35.0,33.0,38.0,38.0
337,40.0,37.0,34.0,38.0,35.0,39.0,33.0,37.0,31.0,40.0,35.0
338,40.0,39.0,35.0,38.0,36.0,40.0,34.0,37.0,32.0,39.0,41.0
339,42.0,42.0,34.0,39.0,35.0,43.0,34.0,39.0,32.0,42.0,41.0
340,42.0,40.0,33.0,39.0,33.0,43.0,34.0,37.0,31.0,42.0,39.0
341,40.0,39.0,32.0,41.0,31.0,44.0,34.0,43.0,30.0,43.0,37.0
342,39.0,38.0,31.0,43.0,26.0,45.0,34.0,41.0,32.0,41.0,35.0
343,38.0,36.0,28.0,42.0,23.0,43.0,35.0,39.0,32.0,43.0,33.0
344,38.0,34.0,24.0,40.0,20.0,43.0,32.0,37.0,31.0,42.0,33.0
345,36.0,34.0,22.0,40.0,19.0,43.0,31.0,39.0,31.0,42.0,31.0
346,32.0,34.0,22.0,41.0,19.0,43.0,32.0,39.0,32.0,43.0,30.0
347,32.0,34.0,21.0,42.0,20.0,44.0,35.0,38.0,35.0,43.0,33.0
348,32.0,36.0,24.0,40.0,22.0,45.0,36.0,38.0,36.0,44.0,34.0
349,31.0,36.0,26.0,40.0,24.0,45.0,37.0,40.0,38.0,44.0,35.0
350,31.0,36.0,26.0,40.0,26.0,44.0,38.0,39.0,39.0,44.0,35.0
351,31.0,35.0,27.0,40.0,26.0,44.0,39.0,39.0,39.0,44.0,35.0
352,31.0,34.0,26.0,40.0,26.0,44.0,40.0,42.0,39.0,44.0,33.0
353,29.0,33.0,25.0,37.0,24.0,41.0,37.0,41.0,36.0,42.0,31.0
354,28.0,31.0,24.0,31.0,23.0,38.0,34.0,34.0,34.0,39.0,30.0
355,29.0,29.0,23.0,29.0,22.0,38.0,32.0,30.0,32.0,36.0,28.0
356,28.0,28.0,23.0,28.0,22.0,36.0,30.0,27.0,30.0,34.0,26.0
357,28.0,27.0,22.0,26.0,21.0,35.0,28.0,26.0,29.0,33.0,25.0
358,30.0,26.0,21.0,25.0,21.0,34.0,27.0,29.0,28.0,33.0,24.0
359,29.0,25.0,22.0,24.0,20.0,33.0,27.0,23.0,28.0,31.0,22.0
360,28.0,24.0,20.0,23.0,17.0,33.0,25.0,26.0,26.0,31.0,22.0
361,27.0,22.0,18.0,26.0,15.0,31.0,23.0,27.0,24.0,29.0,20.0
362,25.0,21.0,16.0,27.0,13.0,30.0,22.0,26.0,22.0,29.0,18.0
363,23.0,20.0,15.0,25.0,13.0,29.0,20.0,22.0,20.0,27.0,18.0
364,23.0,18.0,14.0,24.0,13.0,27.0,20.0,21.0,19.0,25.0,16.0
365,21.0,17.0,14.0,23.0,13.0,27.0,18.0,19.0,18.0,23.0,16.0
366,21.0,18.0,14.0,22.0,13.0,26.0,18.0,19.0,16.0,23.0,15.0
367,21.0,17.0,14.0,21.0,13.0,25.0,18.0,18.0,15.0,22.0,14.0
368,22.0,15.0,15.0,21.0,15.0,24.0,18.0,19.0,16.0,21.0,13.0
369,25.0,18.0,16.0,24.0,17.0,27.0,20.0,24.0,18.0,27.0,15.0
370,26.0,21.0,18.0,27.0,19.0,30.0,24.0,27.0,22.0,29.0,17.0
371,28.0,22.0,21.0,32.0,22.0,32.0,27.0,32.0,27.0,32.0,19.0
372,28.0,24.0,23.0,34.0,24.0,34.0,30.0,35.0,29.0,35.0,23.0
373,30.0,28.0,26.0,35.0,26.0,36.0,31.0,35.0,30.0,36.0,24.0
374,31.0,29.0,27.0,36.0,27.0,36.0,34.0,36.0,32.0,36.0,26.0
375,32.0,31.0,27.0,37.0,28.0,37.0,34.0,38.0,33.0,37.0,28.0
376,32.0,31.0,27.0,37.0,27.0,37.0,34.0,37.0,33.0,37.0,30.0
377,30.0,31.0,27.0,36.0,26.0,37.0,32.0,35.0,31.0,37.0,27.0
378,30.0,29.0,26.0,33.0,26.0,34.0,30.0,32.0,29.0,32.0,27.0
379,30.0,27.0,25.0,29.0,25.0,31.0,28.0,25.0,27.0,29.0,24.0
380,30.0,25.0,24.0,25.0,24.0,29.0,26.0,22.0,25.0,28.0,23.0
381,30.0,23.0,24.0,24.0,24.0,28.0,26.0,20.0,25.0,25.0,21.0
382,29.0,21.0,24.0,23.0,23.0,27.0,22.0,20.0,23.0,24.0,18.0
383,29.0,19.0,23.0,22.0,22.0,24.0,23.0,19.0,21.0,22.0,19.0
384,29.0,21.0,22.0,23.0,22.0,25.0,20.0,20.0,22.0,23.0,18.0
385,28.0,19.0,22.0,24.0,22.0,24.0,21.0,22.0,21.0,21.0,16.0
386,27.0,18.0,22.0,23.0,22.0,26.0,22.0,22.0,20.0,23.0,15.0
387,27.0,16.0,22.0,21.0,22.0,24.0,21.0,23.0,20.0,23.0,14.0
388,26.0,19.0,21.0,22.0,21.0,26.0,22.0,21.0,19.0,23.0,15.0
389,26.0,18.0,20.0,21.0,20.0,25.0,20.0,18.0,20.0,22.0,14.0
390,26.0,19.0,20.0,21.0,20.0,24.0,20.0,16.0,18.0,20.0,13.0
391,26.0,19.0,19.0,19.0,20.0,23.0,19.0,16.0,17.0,20.0,15.0
392,28.0,20.0,20.0,21.0,20.0,25.0,19.0,19.0,19.0,22.0,16.0
393,30.0,23.0,20.0,28.0,22.0,31.0,26.0,27.0,25.0,29.0,18.0
394,34.0,26.0,24.0,33.0,26.0,35.0,31.0,33.0,30.0,34.0,21.0
395,34.0,28.0,28.0,36.0,29.0,37.0,34.0,38.0,33.0,37.0,24.0
396,35.0,32.0,30.0,39.0,31.0,41.0,36.0,41.0,35.0,40.0,27.0
397,35.0,34.0,33.0,42.0,33.0,42.0,37.0,42.0,37.0,42.0,30.0
398,37.0,36.0,35.0,43.0,35.0,43.0,38.0,43.0,37.0,43.0,33.0
399,35.0,37.0,35.0,44.0,35.0,44.0,38.0,43.0,39.0,44.0,34.0
400,35.0,37.0,35.0,44.0,34.0,44.0,38.0,43.0,38.0,44.0,34.0
401,34.0,37.0,35.0,43.0,33.0,43.0,38.0,41.0,36.0,43.0,34.0
402,34.0,36.0,33.0,42.0,32.0,42.0,37.0,39.0,35.0,42.0,34.0
403,34.0,36.0,32.0,41.0,31.0,42.0,36.0,39.0,35.0,41.0,34.0
404,34.0,35.0,32.0,40.0,31.0,40.0,35.0,39.0,35.0,40.0,34.0
405,34.0,35.0,31.0,40.0,31.0,40.0,36.0,39.0,35.0,40.0,34.0
406,34.0,34.0,29.0,40.0,29.0,39.0,35.0,39.0,33.0,39.0,34.0
407,36.0,34.0,29.0,40.0,29.0,37.0,34.0,39.0,32.0,38.0,34.0
408,38.0,34.0,29.0,37.0,29.0,36.0,33.0,36.0,32.0,36.0,34.0
409,37.0,35.0,30.0,36.0,30.0,37.0,33.0,35.0,32.0,37.0,34.0
410,35.0,35.0,31.0,36.0,31.0,37.0,34.0,35.0,32.0,38.0,34.0
411,35.0,36.0,32.0,36.0,32.0,38.0,34.0,36.0,32.0,38.0,35.0
412,35.0,37.0,33.0,36.0,33.0,38.0,36.0,36.0,34.0,38.0,36.0
413,37.0,38.0,33.0,37.0,33.0,38.0,37.0,37.0,35.0,38.0,38.0
414,37.0,38.0,34.0,37.0,34.0,38.0,37.0,37.0,35.0,38.0,38.0
415,37.0,38.0,35.0,37.0,35.0,38.0,38.0,37.0,35.0,38.0,37.0
416,38.0,38.0,35.0,37.0,36.0,38.0,38.0,37.0,35.0,38.0,37.0
417,38.0,38.0,36.0,38.0,36.0,39.0,39.0,37.0,36.0,39.0,40.0
418,39.0,39.0,37.0,39.0,37.0,40.0,39.0,38.0,38.0,41.0,42.0
419,41.0,39.0,38.0,41.0,38.0,40.0,38.0,38.0,40.0,41.0,43.0
420,44.0,41.0,38.0,43.0,38.0,42.0,39.0,40.0,40.0,43.0,43.0
421,46.0,42.0,39.0,45.0,38.0,46.0,40.0,42.0,40.0,45.0,44.0
422,44.0,40.0,39.0,49.0,39.0,47.0,41.0,43.0,40.0,45.0,43.0
423,45.0,41.0,39.0,50.0,38.0,48.0,41.0,51.0,40.0,48.0,42.0
424,47.0,41.0,38.0,52.0,38.0,49.0,40.0,60.0,38.0,51.0,40.0
425,42.0,42.0,38.0,51.0,37.0,50.0,39.0,57.0,37.0,51.0,40.0
426,40.0,40.0,36.0,49.0,35.0,49.0,38.0,53.0,36.0,49.0,36.0
427,39.0,37.0,36.0,44.0,34.0,47.0,37.0,39.0,36.0,45.0,35.0
428,36.0,35.0,33.0,42.0,34.0,45.0,37.0,39.0,36.0,43.0,34.0
429,36.0,33.0,34.0,40.0,34.0,42.0,36.0,37.0,35.0,41.0,33.0
430,37.0,31.0,33.0,39.0,33.0,39.0,34.0,36.0,34.0,39.0,31.0
431,36.0,30.0,32.0,39.0,32.0,38.0,33.0,35.0,32.0,37.0,28.0
432,35.0,29.0,30.0,36.0,30.0,37.0,31.0,33.0,31.0,36.0,28.0
433,34.0,27.0,29.0,35.0,28.0,36.0,29.0,32.0,29.0,35.0,25.0
434,32.0,26.0,27.0,34.0,26.0,35.0,28.0,32.0,27.0,33.0,24.0
435,30.0,26.0,26.0,32.0,25.0,34.0,27.0,30.0,27.0,32.0,24.0
436,29.0,25.0,25.0,32.0,24.0,33.0,26.0,29.0,26.0,30.0,22.0
437,29.0,25.0,24.0,31.0,24.0,32.0,25.0,28.0,26.0,30.0,24.0
438,27.0,24.0,24.0,29.0,24.0,31.0,25.0,27.0,26.0,29.0,24.0
439,27.0,24.0,24.0,28.0,24.0,30.0,24.0,24.0,26.0,27.0,22.0
440,28.0,24.0,24.0,27.0,25.0,29.0,25.0,24.0,26.0,26.0,19.0
441,30.0,23.0,24.0,29.0,26.0,30.0,27.0,32.0,27.0,30.0,21.0
442,31.0,24.0,26.0,32.0,27.0,32.0,29.0,32.0,29.0,32.0,22.0
443,31.0,24.0,27.0,34.0,28.0,33.0,31.0,34.0,29.0,34.0,24.0
444,33.0,26.0,28.0,36.0,29.0,35.0,33.0,35.0,31.0,35.0,26.0
445,33.0,27.0,30.0,37.0,29.0,36.0,34.0,38.0,32.0,37.0,26.0
446,33.0,28.0,30.0,38.0,29.0,37.0,35.0,38.0,33.0,38.0,28.0
447,35.0,29.0,29.0,39.0,29.0,38.0,36.0,39.0,34.0,38.0,28.0
448,34.0,27.0,30.0,39.0,28.0,37.0,35.0,39.0,33.0,37.0,27.0
449,32.0,26.0,29.0,37.0,27.0,35.0,32.0,36.0,31.0,35.0,25.0
450,30.0,25.0,26.0,32.0,26.0,33.0,30.0,30.0,29.0,32.0,23.0
451,30.0,23.0,26.0,31.0,26.0,31.0,28.0,28.0,28.0,30.0,20.0
452,30.0,22.0,25.0,30.0,26.0,30.0,27.0,27.0,26.0,29.0,20.0
453,29.0,20.0,25.0,31.0,25.0,28.0,26.0,28.0,26.0,28.0,20.0
454,28.0,20.0,24.0,29.0,24.0,27.0,24.0,28.0,23.0,27.0,19.0
455,28.0,19.0,24.0,28.0,23.0,25.0,24.0,27.0,23.0,25.0,18.0
456,26.0,19.0,22.0,27.0,22.0,25.0,22.0,27.0,21.0,25.0,18.0
457,26.0,16.0,22.0,26.0,22.0,23.0,22.0,25.0,22.0,22.0,17.0
458,26.0,17.0,21.0,25.0,22.0,23.0,21.0,23.0,22.0,21.0,17.0
459,26.0,15.0,21.0,24.0,21.0,21.0,21.0,22.0,22.0,19.0,16.0
460,26.0,15.0,21.0,23.0,21.0,20.0,21.0,21.0,22.0,19.0,17.0
461,26.0,14.0,21.0,23.0,22.0,19.0,21.0,20.0,20.0,18.0,17.0
462,25.0,14.0,21.0,22.0,22.0,19.0,21.0,19.0,20.0,17.0,17.0
463,25.0,13.0,21.0,21.0,22.0,18.0,21.0,19.0,19.0,17.0,16.0
464,25.0,14.0,22.0,23.0,23.0,19.0,21.0,20.0,21.0,18.0,16.0
465,27.0,19.0,23.0,25.0,25.0,24.0,25.0,26.0,24.0,25.0,18.0
466,28.0,20.0,26.0,28.0,27.0,26.0,27.0,27.0,26.0,27.0,19.0
467,28.0,22.0,27.0,30.0,28.0,28.0,28.0,31.0,27.0,29.0,22.0
468,31.0,24.0,28.0,32.0,28.0,30.0,30.0,33.0,29.0,31.0,24.0
469,31.0,25.0,29.0,34.0,29.0,32.0,31.0,33.0,30.0,32.0,25.0
470,31.0,26.0,29.0,35.0,29.0,34.0,32.0,34.0,32.0,34.0,28.0
471,33.0,27.0,30.0,35.0,29.0,34.0,34.0,34.0,32.0,35.0,28.0
472,31.0,27.0,29.0,35.0,29.0,34.0,30.0,32.0,31.0,35.0,27.0
473,30.0,26.0,29.0,34.0,27.0,33.0,29.0,32.0,29.0,33.0,25.0
474,29.0,23.0,27.0,30.0,26.0,30.0,28.0,28.0,27.0,29.0,23.0
475,28.0,22.0,26.0,28.0,26.0,28.0,26.0,24.0,26.0,27.0,21.0
476,28.0,21.0,25.0,25.0,25.0,26.0,25.0,22.0,25.0,26.0,20.0
477,28.0,21.0,24.0,23.0,24.0,26.0,23.0,24.0,23.0,25.0,18.0
478,28.0,19.0,24.0,25.0,23.0,24.0,23.0,25.0,22.0,25.0,18.0
479,26.0,19.0,23.0,26.0,23.0,24.0,21.0,25.0,20.0,24.0,17.0
480,26.0,20.0,22.0,25.0,22.0,25.0,21.0,23.0,19.0,23.0,16.0
481,26.0,18.0,22.0,24.0,22.0,23.0,20.0,23.0,19.0,22.0,15.0
482,26.0,16.0,21.0,23.0,21.0,21.0,19.0,21.0,18.0,20.0,16.0
483,22.0,17.0,20.0,22.0,20.0,21.0,17.0,17.0,16.0,18.0,15.0
484,22.0,17.0,20.0,20.0,20.0,21.0,17.0,17.0,15.0,18.0,14.0
485,22.0,14.0,19.0,19.0,19.0,19.0,16.0,15.0,14.0,17.0,15.0
486,22.0,14.0,18.0,18.0,19.0,18.0,15.0,14.0,14.0,16.0,13.0
487,22.0,11.0,17.0,18.0,18.0,16.0,14.0,13.0,13.0,15.0,11.0
488,25.0,13.0,17.0,19.0,19.0,19.0,15.0,16.0,14.0,18.0,13.0
489,27.0,17.0,20.0,24.0,21.0,24.0,20.0,23.0,18.0,23.0,15.0
490,28.0,18.0,22.0,27.0,24.0,26.0,25.0,26.0,23.0,26.0,16.0
491,28.0,21.0,24.0,29.0,26.0,28.0,27.0,29.0,27.0,28.0,19.0
492,29.0,22.0,26.0,32.0,27.0,30.0,29.0,31.0,28.0,30.0,21.0
493,31.0,24.0,28.0,33.0,29.0,32.0,30.0,34.0,29.0,32.0,23.0
494,32.0,26.0,29.0,34.0,30.0,34.0,30.0,33.0,30.0,32.0,25.0
495,31.0,28.0,30.0,35.0,30.0,35.0,31.0,34.0,31.0,34.0,27.0
496,31.0,29.0,29.0,35.0,27.0,35.0,31.0,34.0,31.0,34.0,29.0
497,30.0,29.0,28.0,35.0,27.0,35.0,31.0,34.0,30.0,34.0,28.0
498,27.0,27.0,26.0,29.0,26.0,32.0,28.0,28.0,28.0,30.0,27.0
499,23.0,24.0,24.0,27.0,24.0,27.0,26.0,24.0,25.0,26.0,26.0
500,21.0,24.0,23.0,26.0,24.0,27.0,23.0,22.0,21.0,25.0,25.0
501,21.0,21.0,20.0,25.0,21.0,26.0,22.0,20.0,20.0,23.0,23.0
502,21.0,21.0,20.0,25.0,20.0,25.0,21.0,20.0,19.0,23.0,24.0
503,22.0,21.0,17.0,27.0,18.0,25.0,21.0,21.0,19.0,22.0,25.0
504,21.0,21.0,16.0,28.0,19.0,25.0,21.0,21.0,19.0,21.0,26.0
505,25.0,26.0,17.0,28.0,20.0,27.0,22.0,21.0,20.0,23.0,25.0
506,27.0,26.0,20.0,28.0,20.0,26.0,24.0,24.0,22.0,23.0,27.0
507,27.0,25.0,24.0,28.0,23.0,26.0,25.0,27.0,24.0,23.0,29.0
508,28.0,28.0,26.0,28.0,25.0,28.0,22.0,27.0,24.0,25.0,30.0
509,31.0,26.0,26.0,28.0,28.0,26.0,22.0,27.0,24.0,25.0,31.0
510,31.0,27.0,26.0,29.0,27.0,28.0,23.0,28.0,26.0,26.0,29.0
511,31.0,28.0,27.0,29.0,28.0,29.0,22.0,27.0,26.0,27.0,30.0
512,34.0,30.0,27.0,30.0,29.0,30.0,26.0,29.0,28.0,29.0,33.0
513,37.0,32.0,30.0,35.0,32.0,35.0,31.0,35.0,32.0,35.0,35.0
514,41.0,36.0,34.0,41.0,34.0,41.0,39.0,40.0,37.0,40.0,38.0
515,45.0,39.0,38.0,46.0,37.0,45.0,43.0,44.0,41.0,44.0,38.0
516,47.0,41.0,39.0,49.0,40.0,48.0,47.0,51.0,45.0,48.0,41.0
517,48.0,43.0,42.0,52.0,43.0,51.0,49.0,53.0,47.0,52.0,42.0
518,50.0,43.0,44.0,54.0,44.0,52.0,52.0,54.0,47.0,53.0,41.0
519,50.0,42.0,45.0,55.0,43.0,52.0,51.0,54.0,48.0,52.0,41.0
520,50.0,42.0,45.0,54.0,42.0,51.0,50.0,52.0,47.0,51.0,40.0
521,48.0,39.0,43.0,53.0,41.0,50.0,48.0,51.0,44.0,49.0,37.0
522,45.0,37.0,41.0,51.0,39.0,46.0,47.0,50.0,42.0,46.0,35.0
523,47.0,35.0,39.0,51.0,38.0,45.0,42.0,49.0,38.0,45.0,35.0
524,45.0,34.0,38.0,49.0,37.0,44.0,39.0,45.0,36.0,42.0,33.0
525,40.0,32.0,34.0,45.0,35.0,43.0,38.0,42.0,36.0,40.0,30.0
526,39.0,30.0,33.0,43.0,32.0,40.0,36.0,40.0,34.0,37.0,27.0
527,37.0,29.0,31.0,40.0,29.0,40.0,33.0,37.0,31.0,36.0,25.0
528,33.0,26.0,27.0,35.0,25.0,37.0,31.0,29.0,30.0,35.0,24.0
529,32.0,23.0,25.0,34.0,22.0,35.0,27.0,31.0,28.0,34.0,22.0
530,29.0,21.0,23.0,34.0,20.0,33.0,25.0,32.0,22.0,31.0,19.0
531,27.0,21.0,20.0,32.0,18.0,32.0,23.0,30.0,21.0,30.0,18.0
532,25.0,19.0,18.0,28.0,17.0,30.0,21.0,27.0,20.0,28.0,17.0
533,23.0,18.0,18.0,28.0,17.0,27.0,20.0,24.0,19.0,26.0,16.0
534,22.0,16.0,17.0,26.0,16.0,26.0,19.0,25.0,17.0,25.0,15.0
535,21.0,15.0,17.0,25.0,17.0,25.0,18.0,20.0,14.0,23.0,14.0
536,23.0,15.0,17.0,24.0,17.0,24.0,18.0,23.0,18.0,23.0,15.0
537,26.0,16.0,18.0,26.0,19.0,26.0,20.0,25.0,20.0,26.0,15.0
538,27.0,18.0,20.0,28.0,20.0,28.0,23.0,27.0,22.0,28.0,17.0
539,28.0,20.0,21.0,31.0,20.0,30.0,25.0,29.0,25.0,30.0,18.0
540,28.0,21.0,21.0,34.0,20.0,31.0,28.0,33.0,27.0,31.0,22.0
541,29.0,24.0,21.0,35.0,20.0,33.0,30.0,35.0,29.0,33.0,23.0
542,30.0,25.0,21.0,36.0,20.0,34.0,31.0,35.0,29.0,34.0,25.0
543,30.0,27.0,22.0,37.0,21.0,35.0,34.0,36.0,32.0,35.0,27.0
544,29.0,29.0,22.0,36.0,21.0,36.0,31.0,35.0,31.0,36.0,29.0
545,29.0,29.0,21.0,35.0,20.0,36.0,30.0,34.0,30.0,35.0,28.0
546,24.0,27.0,21.0,32.0,20.0,31.0,29.0,28.0,27.0,31.0,25.0
547,23.0,27.0,18.0,27.0,19.0,30.0,26.0,27.0,26.0,31.0,25.0
548,22.0,26.0,17.0,27.0,17.0,28.0,25.0,27.0,26.0,30.0,26.0
549,24.0,26.0,15.0,29.0,15.0,29.0,25.0,30.0,26.0,31.0,25.0
550,25.0,27.0,17.0,30.0,17.0,29.0,27.0,30.0,26.0,31.0,25.0
551,27.0,28.0,16.0,31.0,18.0,31.0,28.0,31.0,26.0,32.0,27.0
552,27.0,27.0,17.0,32.0,17.0,31.0,28.0,32.0,25.0,33.0,28.0
553,29.0,26.0,18.0,32.0,18.0,30.0,28.0,32.0,24.0,30.0,28.0
554,30.0,25.0,18.0,33.0,17.0,31.0,27.0,33.0,23.0,31.0,29.0
555,30.0,25.0,17.0,35.0,17.0,31.0,27.0,32.0,23.0,29.0,26.0
556,30.0,28.0,17.0,35.0,17.0,32.0,25.0,27.0,23.0,28.0,25.0
557,29.0,29.0,17.0,32.0,17.0,32.0,25.0,23.0,23.0,29.0,25.0
558,29.0,28.0,18.0,29.0,18.0,32.0,25.0,22.0,23.0,28.0,25.0
559,27.0,26.0,18.0,26.0,18.0,29.0,25.0,25.0,23.0,26.0,25.0
560,28.0,29.0,18.0,29.0,17.0,33.0,25.0,26.0,23.0,29.0,25.0
561,32.0,33.0,19.0,36.0,19.0,39.0,26.0,34.0,24.0,35.0,26.0
562,36.0,36.0,20.0,41.0,20.0,44.0,27.0,37.0,26.0,39.0,27.0
563,36.0,40.0,21.0,46.0,20.0,49.0,29.0,44.0,27.0,45.0,31.0
564,37.0,40.0,21.0,51.0,20.0,51.0,30.0,47.0,29.0,47.0,31.0
565,32.0,39.0,23.0,51.0,20.0,51.0,29.0,46.0,28.0,48.0,35.0
566,32.0,41.0,24.0,49.0,21.0,51.0,29.0,43.0,28.0,50.0,38.0
567,30.0,39.0,23.0,45.0,22.0,52.0,29.0,38.0,29.0,48.0,36.0
568,29.0,39.0,21.0,39.0,22.0,52.0,29.0,34.0,30.0,46.0,34.0
569,27.0,36.0,22.0,33.0,22.0,50.0,27.0,30.0,29.0,43.0,32.0
570,25.0,33.0,20.0,31.0,20.0,39.0,25.0,28.0,26.0,36.0,28.0
571,23.0,31.0,19.0,29.0,19.0,35.0,24.0,27.0,25.0,33.0,27.0
572,23.0,28.0,19.0,28.0,17.0,31.0,23.0,27.0,25.0,30.0,24.0
573,23.0,26.0,17.0,27.0,17.0,30.0,23.0,25.0,23.0,29.0,21.0
574,25.0,23.0,14.0,26.0,18.0,27.0,21.0,25.0,22.0,27.0,17.0
575,23.0,21.0,16.0,26.0,17.0,27.0,20.0,25.0,20.0,26.0,18.0
576,23.0,20.0,16.0,25.0,17.0,25.0,20.0,25.0,20.0,25.0,17.0
577,23.0,17.0,13.0,25.0,16.0,25.0,19.0,23.0,20.0,24.0,16.0
578,23.0,15.0,15.0,24.0,15.0,24.0,19.0,21.0,18.0,23.0,13.0
579,21.0,14.0,14.0,23.0,13.0,23.0,19.0,21.0,18.0,22.0,13.0
580,20.0,13.0,14.0,23.0,13.0,22.0,17.0,21.0,17.0,22.0,13.0
581,20.0,13.0,12.0,22.0,11.0,22.0,17.0,21.0,17.0,22.0,11.0
582,19.0,12.0,11.0,22.0,11.0,22.0,17.0,19.0,17.0,21.0,11.0
583,18.0,13.0,11.0,21.0,11.0,21.0,16.0,19.0,15.0,21.0,11.0
584,18.0,13.0,11.0,22.0,11.0,21.0,17.0,21.0,16.0,21.0,11.0
585,19.0,14.0,12.0,23.0,13.0,21.0,17.0,21.0,16.0,21.0,11.0
586,20.0,15.0,15.0,23.0,15.0,22.0,19.0,21.0,17.0,22.0,14.0
587,20.0,16.0,15.0,25.0,17.0,22.0,19.0,21.0,18.0,22.0,14.0
588,20.0,16.0,17.0,25.0,18.0,22.0,20.0,23.0,18.0,22.0,15.0
589,22.0,15.0,18.0,25.0,19.0,19.0,20.0,23.0,19.0,20.0,16.0
590,22.0,16.0,18.0,25.0,19.0,19.0,20.0,22.0,20.0,19.0,17.0
591,22.0,17.0,19.0,22.0,20.0,19.0,21.0,19.0,21.0,19.0,16.0
592,21.0,17.0,19.0,20.0,20.0,18.0,20.0,19.0,20.0,18.0,17.0
593,21.0,17.0,19.0,20.0,19.0,17.0,20.0,19.0,19.0,18.0,17.0
594,22.0,16.0,19.0,19.0,19.0,17.0,19.0,19.0,18.0,17.0,16.0
595,22.0,16.0,20.0,20.0,19.0,17.0,17.0,19.0,17.0,17.0,16.0
596,21.0,17.0,20.0,21.0,20.0,18.0,16.0,19.0,17.0,18.0,17.0
597,22.0,16.0,20.0,21.0,20.0,18.0,16.0,19.0,17.0,18.0,15.0
598,22.0,17.0,20.0,22.0,20.0,17.0,18.0,18.0,18.0,17.0,16.0
599,23.0,17.0,18.0,24.0,20.0,17.0,16.0,18.0,17.0,17.0,16.0
600,23.0,17.0,17.0,27.0,18.0,17.0,16.0,19.0,17.0,17.0,18.0
601,25.0,18.0,17.0,26.0,18.0,17.0,16.0,19.0,17.0,17.0,18.0
602,26.0,19.0,17.0,26.0,18.0,18.0,17.0,19.0,17.0,17.0,18.0
603,25.0,19.0,18.0,26.0,19.0,18.0,17.0,19.0,17.0,18.0,18.0
604,24.0,19.0,18.0,25.0,18.0,18.0,17.0,19.0,17.0,18.0,19.0
605,25.0,19.0,18.0,25.0,19.0,18.0,17.0,20.0,17.0,18.0,18.0
